station,week,observed,median,lower,upper
Sox-35th-Dan Ryan,24,0.095835843466788,0.0108713305,-0.399648124,0.4422267565
Sox-35th-Dan Ryan,25,-0.6151856390902335,0.025835902,-0.37870505,0.4385937224999999
Sox-35th-Dan Ryan,26,0.6525619004448666,0.00525001175,-0.411622929,0.41876661999999987
Sox-35th-Dan Ryan,27,0.1301974388047657,0.00572407375,-0.3932533915,0.458821458
Sox-35th-Dan Ryan,28,-0.0758188365573513,0.024961234,-0.43717829999999996,0.44481327949999977
Sox-35th-Dan Ryan,29,0.1232200065614064,-0.012242754500000001,-0.434116736,0.4046618299999998
Sox-35th-Dan Ryan,30,-0.3307635813113201,0.00374166835,-0.4056577635,0.4278667609999998
Sox-35th-Dan Ryan,31,0.4260437345421248,-0.016989632999999997,-0.44505686299999997,0.4129949869999999
Sox-35th-Dan Ryan,32,-0.1398570324730981,-0.0009733087950000001,-0.41037278,0.41616197449999975
Sox-35th-Dan Ryan,33,0.0002877449448677183,0.008569284850000001,-0.418477122,0.40994465499999977
Sox-35th-Dan Ryan,34,0.0235987410399793,0.0134753935,-0.4057894345,0.43446177649999973
Sox-35th-Dan Ryan,35,0.178248231406318,0.016267915,-0.4021829975,0.42630165449999974
Sox-35th-Dan Ryan,36,-0.6242859833111192,0.012940949,-0.38768059299999996,0.4173143774999997
Sox-35th-Dan Ryan,37,0.6136968704683214,0.007378042099999999,-0.397665137,0.4510551514999997
Sox-35th-Dan Ryan,38,-0.4752067628573568,-0.013883235,-0.429754621,0.3998264844999999
Sox-35th-Dan Ryan,39,0.4940379379053086,-0.00197030225,-0.4062765545,0.4223560769999997
Sox-35th-Dan Ryan,40,-0.6425863621838976,-0.0115032525,-0.43305994600000003,0.4034226694999999
Sox-35th-Dan Ryan,41,-0.0620055962050321,-0.0019202418500000001,-0.43187175499999997,0.41234803799999953
Sox-35th-Dan Ryan,42,0.040855959411882,0.008550396549999999,-0.393685279,0.42898792649999984
Sox-35th-Dan Ryan,43,-0.0518607189865649,-0.029599821999999998,-0.4942262065,0.3910287884999997
Sox-35th-Dan Ryan,44,0.0337648130196095,-0.024608611500000002,-0.4445742145,0.40237118499999996
Sox-35th-Dan Ryan,45,-0.3277306974754372,-0.0423523055,-0.44934944649999997,0.37510866999999987
Sox-35th-Dan Ryan,46,0.3002420556850644,-0.033830438000000004,-0.45420613249999997,0.37680911799999994
Sox-35th-Dan Ryan,47,-0.0618814545267278,-0.079474878,-0.5041516155,0.3539787939999999
Sox-35th-Dan Ryan,48,-0.0676899115683893,-0.0415542535,-0.47599693299999996,0.3817935594999996
Sox-35th-Dan Ryan,49,-0.4407183057020631,-0.05636144,-0.48865567649999997,0.3641597364999999
Sox-35th-Dan Ryan,50,-0.0524941987421048,-0.0404118465,-0.49259436549999996,0.3416448579999999
Sox-35th-Dan Ryan,51,0.0658188462501065,0.0964403355,-0.322270591,0.5030971079999996
Sox-35th-Dan Ryan,52,0.1373708028523381,0.013943447500000001,-0.403746821,0.411737298
Sox-35th-Dan Ryan,53,0.0306755094430846,0.0521210045,-0.380720967,0.4543851129999999
Sox-35th-Dan Ryan,54,0.0884206399222442,0.027802838,-0.383239414,0.46240503699999985
Sox-35th-Dan Ryan,55,0.0352193361975423,0.050636863000000004,-0.37209197699999996,0.46975468749999993
Sox-35th-Dan Ryan,56,0.1238754814092004,-0.00195034285,-0.425585356,0.421371248
Sox-35th-Dan Ryan,57,-0.0471753952323537,0.0251109175,-0.43052841299999994,0.4713568575
Sox-35th-Dan Ryan,58,-0.0062005021251474,-0.0027001415000000003,-0.4162056475,0.398971378
Sox-35th-Dan Ryan,59,0.1207222222125192,0.0494652795,-0.36624083049999995,0.43698706899999956
Sox-35th-Dan Ryan,60,-0.0413708384517566,-0.0223815235,-0.436221533,0.38297906649999996
Sox-35th-Dan Ryan,61,-0.0302431516866361,0.00748631005,-0.3922686015,0.46750118849999983
Sox-35th-Dan Ryan,62,0.0635167799057736,0.0059602163,-0.42257463549999996,0.41041935749999986
Sox-35th-Dan Ryan,63,0.0002058036640315564,-0.004801714449999999,-0.37536952149999997,0.4385575829999999
Sox-35th-Dan Ryan,64,0.0506551651138451,0.0153248155,-0.382482386,0.41653646699999985
Sox-35th-Dan Ryan,65,0.5918970545601097,0.0077067048,-0.389348823,0.40988784949999985
Sox-35th-Dan Ryan,66,-0.5169231484705206,0.0074766568,-0.39011716949999997,0.4249489619999999
Sox-35th-Dan Ryan,67,0.4114363553810092,0.027236467,-0.36937447,0.4249762604999998
Sox-35th-Dan Ryan,68,-0.2076439906279548,-0.015228203,-0.3939246225,0.3996144765
Sox-35th-Dan Ryan,69,0.5669374288679823,0.017678852000000002,-0.39185250099999996,0.4461233644999998
Sox-35th-Dan Ryan,70,-0.6369035261460674,-0.0022863031,-0.4276753629999999,0.4074930504999998
Sox-35th-Dan Ryan,71,0.3865542881455086,0.01771788,-0.42900501599999996,0.4129421159999999
Sox-35th-Dan Ryan,72,-0.2323128950853954,0.0083547611,-0.39442819650000005,0.4277998574999994
Sox-35th-Dan Ryan,73,0.4674321238394636,0.015358608,-0.415148877,0.4357102909999999
Sox-35th-Dan Ryan,74,-0.6567308182841955,0.0098062708,-0.3796898875,0.44227740849999986
Sox-35th-Dan Ryan,75,0.5827408897542874,0.008554399550000001,-0.41644267699999993,0.41622920649999995
Sox-35th-Dan Ryan,76,-0.5535748561052465,0.011891992,-0.3884753945,0.415805591
Sox-35th-Dan Ryan,77,0.5957748312307203,0.00025494526999999997,-0.405935455,0.4419399579999999
Sox-35th-Dan Ryan,78,-0.5767145840014329,0.017010736499999998,-0.3905806415,0.4041926875
Sox-35th-Dan Ryan,79,0.291259683962477,0.00536456875,-0.39782375049999996,0.4230493774999997
Sox-35th-Dan Ryan,80,0.0167202734159515,0.020301148499999998,-0.408574311,0.4235295504999999
Sox-35th-Dan Ryan,81,-0.0201216372394421,0.00681442885,-0.408788381,0.415228533
Sox-35th-Dan Ryan,82,-0.0383211589943064,-0.00800846865,-0.41554833299999994,0.396740467
Sox-35th-Dan Ryan,83,0.243983301602416,0.0051903442000000004,-0.4275378005,0.40266233699999987
Sox-35th-Dan Ryan,84,-0.2530581078857334,0.0181549705,-0.40348640449999995,0.4213956379999997
Sox-35th-Dan Ryan,85,0.2650377149271605,0.004445960800000001,-0.4097506745,0.39660009949999997
Sox-35th-Dan Ryan,86,-0.3835216429020365,0.027097355,-0.37433104549999996,0.4386808214999998
Sox-35th-Dan Ryan,87,-0.0145987994211527,0.011097668500000001,-0.3961192,0.4279722034999999
Sox-35th-Dan Ryan,88,0.3559429000960348,0.0024307444,-0.408827014,0.43706864249999977
Sox-35th-Dan Ryan,89,-0.4433893434401454,-0.0052800472000000005,-0.401946851,0.41911547949999994
Sox-35th-Dan Ryan,90,0.0854038294978005,-0.018577401,-0.4309918315,0.38604589549999974
Sox-35th-Dan Ryan,91,-0.1999189040488502,-0.017220919,-0.407158804,0.4142236619999994
Sox-35th-Dan Ryan,92,-0.0732273844204112,-0.0098407974,-0.4201027565,0.41126549749999997
Sox-35th-Dan Ryan,93,-0.0080934438720197,-0.00861509705,-0.4111722315,0.42644057099999993
Sox-35th-Dan Ryan,94,-0.0182868702289349,-0.013210394,-0.432217592,0.42425804799999983
Sox-35th-Dan Ryan,95,-0.0194031637133855,-0.0350167365,-0.4585064025,0.3591787904999998
Sox-35th-Dan Ryan,96,-0.0278328434870802,-0.0384284865,-0.45773827,0.36508701699999974
Sox-35th-Dan Ryan,97,-0.3141248277295245,-0.0539501835,-0.453590424,0.38922740099999975
Sox-35th-Dan Ryan,98,0.2608717425646292,-0.0241275005,-0.446728148,0.4003624974999998
Sox-35th-Dan Ryan,99,0.0151367783858917,-0.0808830525,-0.4873572665,0.34286243549999984
Sox-35th-Dan Ryan,100,-0.0797664645778573,-0.035643907,-0.439665574,0.3826607389999998
Sox-35th-Dan Ryan,101,-0.2988150293213332,-0.0701353435,-0.47490083699999996,0.3739285849999997
Sox-35th-Dan Ryan,102,-0.1711885999244016,-0.0460246765,-0.5017454084999999,0.3541220404999999
Sox-35th-Dan Ryan,103,0.2435444436596423,0.09897910900000001,-0.32174703899999996,0.5320432329999999
Sox-35th-Dan Ryan,104,0.2341717370899774,0.000314416945,-0.41812697449999997,0.4243838525
Sox-35th-Dan Ryan,105,-0.0160506279802641,0.070262805,-0.370152877,0.5085343425
Sox-35th-Dan Ryan,106,0.0365494722710897,0.025346329,-0.40901974499999993,0.456517147
Sox-35th-Dan Ryan,107,-0.0368889732079784,0.0578973015,-0.3871280435,0.46434264699999966
Sox-35th-Dan Ryan,108,0.0529048982818922,0.0051592350999999995,-0.4103260955,0.4201407209999998
Sox-35th-Dan Ryan,109,0.0120579810203329,0.043377320999999996,-0.3778043305,0.4552072424999996
Sox-35th-Dan Ryan,110,-0.0403668937385086,0.013141462999999999,-0.3779599705,0.4124085309999998
Sox-35th-Dan Ryan,111,0.0806966160732338,0.0291844625,-0.4088182385,0.41679636649999996
Sox-35th-Dan Ryan,112,0.0187713655881021,-0.0037133381,-0.4077315795,0.39729564649999993
Sox-35th-Dan Ryan,113,-0.095720181860079,0.018135451,-0.40315292249999995,0.4494878129999998
Sox-35th-Dan Ryan,114,0.0560514579470456,0.00546974725,-0.4303993655,0.41653248799999987
Sox-35th-Dan Ryan,115,0.0533716490793585,0.016015723000000003,-0.39393548449999993,0.43083849849999983
Sox-35th-Dan Ryan,116,0.4007861974667044,0.014355251,-0.3718692575,0.43659255199999997
Sox-35th-Dan Ryan,117,0.1442979162373125,7.38562115e-05,-0.411341152,0.38355619099999994
Sox-35th-Dan Ryan,118,-0.2787072761879896,0.016751109,-0.41274509449999996,0.4253617079999999
Sox-35th-Dan Ryan,119,0.1189660656092286,0.0109208085,-0.41608528199999995,0.4247247259999997
Sox-35th-Dan Ryan,120,-0.0256842491990916,0.025247625,-0.39398496,0.44910955399999997
Sox-35th-Dan Ryan,121,-0.0643871113052778,-0.018861418499999998,-0.4199270555,0.38445926049999996
Sox-35th-Dan Ryan,122,0.3767970490209711,0.011761174499999999,-0.3887041495,0.43671302399999995
Sox-35th-Dan Ryan,123,-0.4126672923050236,-0.00799146125,-0.402975777,0.40335516049999987
Sox-35th-Dan Ryan,124,0.5149713211456959,0.0196813875,-0.401599459,0.4225457364999998
Sox-35th-Dan Ryan,125,-0.1874629562943726,-0.0017608234,-0.430630929,0.43137405049999983
Sox-35th-Dan Ryan,126,-0.4720676134665869,0.007266551499999999,-0.411654193,0.41654582999999995
Sox-35th-Dan Ryan,127,0.7293232667831697,0.0153569775,-0.3910968819999999,0.4198746155
Sox-35th-Dan Ryan,128,-0.5231686506128401,-0.00643957735,-0.4027487685,0.40014615
Sox-35th-Dan Ryan,129,0.484395560487064,0.020974958000000002,-0.40022571149999997,0.46432030499999966
Sox-35th-Dan Ryan,130,-0.522752431663978,-0.00464644775,-0.4198895,0.42444075399999953
Sox-35th-Dan Ryan,131,-0.1677977449934156,0.036018864,-0.410771575,0.4318070989999997
Sox-35th-Dan Ryan,132,0.637838542742565,0.013229389000000001,-0.403759342,0.44667474949999986
Sox-35th-Dan Ryan,133,-0.4004831140472396,0.0016829568,-0.42320374699999996,0.44523696849999966
Sox-35th-Dan Ryan,134,0.5303957199600875,-0.00576743925,-0.4496371855,0.41235004999999975
Sox-35th-Dan Ryan,135,-0.5938761597299873,0.006302092299999999,-0.406265418,0.44015303049999976
Sox-35th-Dan Ryan,136,0.3947184403624257,-0.0116178265,-0.402597629,0.38852372349999986
Sox-35th-Dan Ryan,137,-0.129301015661313,0.0025699773,-0.3808258425,0.4426722819999998
Sox-35th-Dan Ryan,138,0.0220799107233009,0.0009554003799999999,-0.413378343,0.4206970074999999
Sox-35th-Dan Ryan,139,0.1005768941584772,0.0268809265,-0.40611675999999997,0.43667682599999985
Sox-35th-Dan Ryan,140,-0.3761754479935382,0.00704591195,-0.4134743775,0.4105546905
Sox-35th-Dan Ryan,141,0.3405630733478118,0.014319284,-0.397628826,0.40763668499999994
Sox-35th-Dan Ryan,142,-0.2869724781887566,-0.022491203,-0.4304030105,0.3690853534999997
Sox-35th-Dan Ryan,143,-0.0896445986622245,0.0023025549499999997,-0.435324728,0.42263279899999984
Sox-35th-Dan Ryan,144,-0.0319953462844644,-0.011127974,-0.4074857055,0.3993280269999997
Sox-35th-Dan Ryan,145,-0.0098174752787052,-0.011498527500000001,-0.4253581145,0.41544488949999986
Sox-35th-Dan Ryan,146,-0.0305324410305871,-0.0040280764,-0.41699120749999996,0.3913995495
Sox-35th-Dan Ryan,147,0.005679989305138,-0.0553794945,-0.4596566695,0.3438680444999998
Sox-35th-Dan Ryan,148,0.0366219088849257,-0.00638990315,-0.44692653899999996,0.39325345599999995
Sox-35th-Dan Ryan,149,-0.3414142253476431,-0.0346772345,-0.46570597049999995,0.39267510949999984
Sox-35th-Dan Ryan,150,0.22445962959147,-0.034794887499999996,-0.45439609350000004,0.4037446624999999
Sox-35th-Dan Ryan,151,0.0699218567688753,-0.0557777575,-0.48670541049999994,0.35007482449999994
Sox-35th-Dan Ryan,152,-0.099463999789255,-0.04084704,-0.466000698,0.3673012249999998
Sox-35th-Dan Ryan,153,-0.0984307304676699,-0.05007438,-0.4708249355,0.3985447519999999
Sox-35th-Dan Ryan,154,-0.3045989820381773,-0.056337198500000005,-0.49482506,0.3561416849999997
Sox-35th-Dan Ryan,155,0.1639098536060768,-0.049267643,-0.47301628399999995,0.37596251549999976
Sox-35th-Dan Ryan,156,0.1443694429258455,0.07826172649999999,-0.33897041349999996,0.5146709184999997
Sox-35th-Dan Ryan,157,-0.213337735027526,0.026498291,-0.40768533700000004,0.45576913799999946
Sox-35th-Dan Ryan,158,0.3243909126441755,0.053235044999999995,-0.3675089955,0.48481720899999986
Sox-35th-Dan Ryan,159,0.0333772027672436,0.031985782500000004,-0.3695478045,0.45041097049999995
Sox-35th-Dan Ryan,160,-0.0082837646876718,0.021810566,-0.409493497,0.41753706399999985
Sox-35th-Dan Ryan,161,-0.0251822914271802,0.0157016715,-0.40741554799999996,0.4271866919999998
Sox-35th-Dan Ryan,162,0.0302814771012318,0.0076183246,-0.3935822845,0.430325067
Sox-35th-Dan Ryan,163,-0.0054458361671665,0.016409157,-0.376319074,0.4667657454999999
Sox-35th-Dan Ryan,164,-0.0299133766670927,0.0087396199,-0.425332578,0.40447837599999986
Sox-35th-Dan Ryan,165,0.0482924580737442,0.015533044499999999,-0.39789140599999995,0.43089752449999996
Sox-35th-Dan Ryan,166,0.0190498006135655,-0.00636363,-0.42241724199999997,0.40678731249999994
Sox-35th-Dan Ryan,167,0.4272407059746799,0.0119595765,-0.4629521895,0.4411706705
Sox-35th-Dan Ryan,168,-0.1548498694314615,8.8604017e-05,-0.4334287735,0.44313381249999995
Sox-35th-Dan Ryan,169,0.0822364249482658,0.0138365195,-0.42320035799999994,0.4482024144999999
Sox-35th-Dan Ryan,170,-0.0337702935665182,-0.00033034943,-0.429131894,0.44971358049999993
Sox-35th-Dan Ryan,171,-0.0663008355604226,0.017376237,-0.38677653549999996,0.43300140299999995
Sox-35th-Dan Ryan,172,0.090774757163242,0.0106391515,-0.4253236255,0.41449226099999986
Sox-35th-Dan Ryan,173,0.0171134692896188,0.0075441127,-0.40055284799999996,0.4571504209999995
Sox-35th-Dan Ryan,174,-0.0395903555226899,0.019574459000000002,-0.425103696,0.44999997199999986
Sox-35th-Dan Ryan,175,0.1736591131834899,-0.00615019735,-0.402891585,0.4319224834999998
Sox-35th-Dan Ryan,176,-0.1921470860033194,0.0119790545,-0.399833856,0.4594616014999994
Sox-35th-Dan Ryan,177,0.1997409057180732,0.0139652805,-0.37163872499999995,0.42085596049999957
Sox-35th-Dan Ryan,178,-0.3047046258366954,0.016814783,-0.4027893635,0.4114399349999997
Sox-35th-Dan Ryan,179,0.2361907600439439,0.00764691925,-0.39633088,0.42463991049999933
Sox-35th-Dan Ryan,180,0.3638701681396332,0.019239526,-0.4103401875,0.4310264959999999
Sox-35th-Dan Ryan,181,-0.6453960555606235,0.0014711369,-0.42193420749999994,0.43590329649999987
Sox-35th-Dan Ryan,182,0.3965024561493857,0.026149881,-0.3969333785,0.4337677014999998
Sox-35th-Dan Ryan,183,-0.4222387709515329,0.012328081000000001,-0.390276138,0.4122439965
Sox-35th-Dan Ryan,184,0.2328342719521119,0.015056776000000001,-0.39675294299999997,0.43176064349999993
Sox-35th-Dan Ryan,185,0.0859732323614466,-0.006034726549999999,-0.3835908075,0.4504607605
Sox-35th-Dan Ryan,186,0.0858494635750366,9.928720359999999e-05,-0.4256771305,0.4333906604999998
Sox-35th-Dan Ryan,187,0.0711040879822322,0.00556613475,-0.41129877,0.39672452249999995
Sox-35th-Dan Ryan,188,-0.16693378141587,-0.00502431725,-0.428020499,0.4132337624999997
Sox-35th-Dan Ryan,189,0.2433013913611867,0.0020109609,-0.41697294849999994,0.42402053399999934
Sox-35th-Dan Ryan,190,-0.4323322039253767,0.018221513,-0.4243008715,0.45043503999999995
Sox-35th-Dan Ryan,191,0.3449979114675976,0.011734685,-0.400308274,0.42360555699999963
Sox-35th-Dan Ryan,192,-0.3459755879345891,0.0025829143,-0.417683047,0.42145036199999986
Sox-35th-Dan Ryan,193,0.2196028921367832,0.00063993109,-0.4164261865,0.45559385899999993
Sox-35th-Dan Ryan,194,-0.3892628530679234,0.0104907025,-0.4062231145,0.4335345064999999
Sox-35th-Dan Ryan,195,0.0285635778849338,-0.00491397765,-0.42253119349999996,0.39386984999999997
Sox-35th-Dan Ryan,196,0.0637074707971123,-0.011328738500000001,-0.42009583500000003,0.42825832799999997
Sox-35th-Dan Ryan,197,-0.0833479125526786,-0.01521001,-0.422264695,0.41391173
Sox-35th-Dan Ryan,198,-0.0295327649024672,-0.00126104805,-0.4110343515,0.4338803634999999
Sox-35th-Dan Ryan,199,-0.0217685907182101,-0.047105849000000005,-0.4740123295,0.35042258449999986
Sox-35th-Dan Ryan,200,0.0032193186757911,-0.0341591785,-0.4343070425,0.39377643899999976
Sox-35th-Dan Ryan,201,0.0022473723240166,-0.0421229155,-0.4563036855,0.3708534069999998
Sox-35th-Dan Ryan,202,-0.356457354711976,-0.026955495,-0.4542814674999999,0.39164700199999997
Sox-35th-Dan Ryan,203,0.2014511284859823,-0.06952958349999999,-0.4904042545,0.3405809724999999
Sox-35th-Dan Ryan,204,-0.0363191040160222,-0.052807934,-0.44841266550000003,0.34222156699999995
Sox-35th-Dan Ryan,205,-0.0341660403853971,-0.054455070499999994,-0.503396734,0.3681842914999998
Sox-35th-Dan Ryan,206,-0.4128251252007651,-0.049904402,-0.471093912,0.36550646249999996
Sox-35th-Dan Ryan,207,0.316630576557019,-0.056999118,-0.461336383,0.3569171504999996
Clark/Lake,0,0.0063718356510635,0.0063718357,0.0063718357,0.0063718357
Clark/Lake,1,-0.0628337667008054,0.061483564000000004,-0.0833103131,0.20998060449999997
Clark/Lake,2,0.0120614413273827,0.03606632,-0.124647906,0.18090542199999998
Clark/Lake,3,0.0047058910374122,0.047495947,-0.10918820299999998,0.19587535799999997
Clark/Lake,4,-0.055916434793942,0.0133798,-0.1480805915,0.1751869175
Clark/Lake,5,-0.0816472213585184,0.026091728,-0.13488196649999998,0.179160842
Clark/Lake,6,0.2165223528797391,0.024014022000000003,-0.1363453195,0.1800355145
Clark/Lake,7,0.0211061313558369,0.023909066,-0.1258907395,0.1763128735
Clark/Lake,8,0.0417702173812015,0.0078059485,-0.148428968,0.15833731199999998
Clark/Lake,9,-0.0626955986235779,0.00873375095,-0.150862265,0.1673825399999999
Clark/Lake,10,0.040728008538557,0.0092566064,-0.143618893,0.17982727799999995
Clark/Lake,11,0.0454546620143201,0.00239675415,-0.15485748349999998,0.15909938649999988
Clark/Lake,12,0.0097352472529559,0.0252040335,-0.143848388,0.18610527799999987
Clark/Lake,13,-0.0130569576647809,0.012955402,-0.14580583549999998,0.17287536049999994
Clark/Lake,14,0.0034875066486304,0.01469593,-0.13837881149999998,0.16785487749999994
Clark/Lake,15,0.0095694510161505,0.0127445335,-0.14406871300000001,0.17594875149999975
Clark/Lake,16,0.0093160762030661,0.0069260744,-0.1562272025,0.17376596199999997
Clark/Lake,17,-0.0220403658674408,0.012129502,-0.146332394,0.17205371249999993
Clark/Lake,18,0.0056384892336449,0.01463747,-0.15249834399999998,0.17763811349999997
Clark/Lake,19,0.0168898005273501,0.0153034895,-0.150889613,0.17253609099999992
Clark/Lake,20,-0.0240261680472109,0.0058245855,-0.15554954199999999,0.165336286
Clark/Lake,21,0.090392286403806,0.0127555435,-0.1568541285,0.16870295849999994
Clark/Lake,22,0.0567863963170154,0.010589021,-0.1526386785,0.17197483499999988
Clark/Lake,23,-0.0790967301028873,0.00757188705,-0.1544448175,0.166979625
Clark/Lake,24,0.0063590753257107,0.010080329150000001,-0.1499267485,0.16210960749999986
Clark/Lake,25,0.0057041702496087,0.016973262000000003,-0.136462843,0.18458824449999997
Clark/Lake,26,0.0505089745909437,0.017633800499999998,-0.1436284845,0.1665556064999998
Clark/Lake,27,0.027675447496378,0.014100024,-0.13381291649999996,0.1667153335
Clark/Lake,28,0.0629467659139546,0.0154352335,-0.13670680699999999,0.174229892
Clark/Lake,29,-0.0115468522459831,-0.00249534595,-0.1511200495,0.1502904475
Clark/Lake,30,-0.0787830916898153,0.0028846387,-0.1562501975,0.1611911194999999
Clark/Lake,31,0.0235372933584496,-0.000217560285,-0.167224226,0.15676241699999996
Clark/Lake,32,0.0362962844106133,0.0016026553999999998,-0.16156241600000001,0.17166187849999998
Clark/Lake,33,0.040326413441309,-0.0021256523999999997,-0.1573691065,0.15676138749999993
Clark/Lake,34,-0.0679547927828689,0.021277315499999998,-0.15152390249999997,0.18379656549999998
Clark/Lake,35,0.1213608570042676,0.0095085907,-0.148525432,0.16769819099999994
Clark/Lake,36,-0.0366275869849204,0.015397316500000001,-0.13735311749999998,0.1651911495
Clark/Lake,37,0.0166294518565246,0.012421094,-0.140643728,0.16991412299999992
Clark/Lake,38,-0.0234117916678924,-0.012513795,-0.163913108,0.14826568399999987
Clark/Lake,39,0.0193123752172272,-0.0086198753,-0.164350686,0.16152446099999992
Clark/Lake,40,-0.0328839650377128,-0.008069228000000001,-0.16215528799999998,0.15876344399999998
Clark/Lake,41,-0.0210477640570285,-0.0067762134,-0.1645384865,0.14109423599999987
Clark/Lake,42,0.0360579207900908,-0.0125991575,-0.1701728945,0.14357474199999998
Clark/Lake,43,-0.0267530191865379,-0.048285237999999994,-0.1984932385,0.107338949
Clark/Lake,44,0.0032162986718233,-0.034045136000000004,-0.1880962805,0.11805801249999992
Clark/Lake,45,-0.290629950775731,-0.0323177525,-0.1934153745,0.13132947699999997
Clark/Lake,46,0.276210187413116,-0.0327272175,-0.19754516049999998,0.12325932999999999
Clark/Lake,47,-0.0981920261792135,-0.072303809,-0.2275290755,0.0847223910499999
Clark/Lake,48,0.0161904762001583,-0.059761613,-0.2142811785,0.09937002824999996
Clark/Lake,49,-0.2944333608770648,-0.0709612005,-0.221846547,0.09693791434999999
Clark/Lake,50,-0.0947367682867703,-0.057126047,-0.22595364199999998,0.10427424599999996
Clark/Lake,51,0.0110283310414782,0.085886541,-0.06462643025,0.25430280249999976
Clark/Lake,52,0.0876563302528765,0.0298538925,-0.1298143815,0.184964312
Clark/Lake,53,0.0074583270168533,0.0488543555,-0.10805440399999999,0.20654936799999993
Clark/Lake,54,0.0749456568423632,0.0466605635,-0.1133336645,0.1920183814999999
Clark/Lake,55,-0.0060049311550791,0.052175273499999994,-0.1114996675,0.21963218099999993
Clark/Lake,56,0.1427966056024878,0.0119693495,-0.149239074,0.16219719749999983
Clark/Lake,57,-0.0369069363044189,0.020322626,-0.13393571199999998,0.18767855399999997
Clark/Lake,58,0.010290005045503,0.0214073795,-0.1523987615,0.183127029
Clark/Lake,59,0.0748041409331436,0.0195705025,-0.132571648,0.18421800549999998
Clark/Lake,60,0.0158567271513669,0.00263085045,-0.1591748885,0.16662300399999996
Clark/Lake,61,0.0115096445426532,0.0076471946499999995,-0.150633716,0.16157089099999983
Clark/Lake,62,-0.0319001560960128,0.00469002525,-0.1545614085,0.15880325499999998
Clark/Lake,63,-0.0045544332559801,0.00942907125,-0.15513507299999998,0.1603438505
Clark/Lake,64,0.0575049420115076,0.0087223913,-0.14258858500000002,0.17226160699999993
Clark/Lake,65,-0.0306325001267957,0.013027559000000001,-0.14376804,0.16879463049999993
Clark/Lake,66,0.0337879818041653,0.0217765605,-0.13316278699999998,0.19070465449999996
Clark/Lake,67,-0.0355670778998185,0.0138725035,-0.14780168899999999,0.17164950199999998
Clark/Lake,68,-0.0316577537595836,0.0131631215,-0.153755489,0.16658029749999997
Clark/Lake,69,0.0994925131365747,0.00488744025,-0.14491574499999998,0.1672446245
Clark/Lake,70,-0.0160741457982256,0.0077723398,-0.156172502,0.16526594449999993
Clark/Lake,71,0.0009858461470235724,0.00673851255,-0.15102191,0.16367498849999998
Clark/Lake,72,-0.0317486983145807,0.010680116,-0.1536160885,0.1738015304999999
Clark/Lake,73,0.0725706928348355,0.0111349775,-0.143827298,0.15791441599999986
Clark/Lake,74,0.0010804971337545,0.005732594000000001,-0.13774703700000002,0.16512221749999992
Clark/Lake,75,-0.0694461522346214,0.013472259,-0.138409411,0.1779361104999999
